Title,Alternative Title,Description,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Member Of,Status,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Suppressed,Child Record
,Chicopee River,,English,,State Board of Health of Massachusetts (Boston),,,1876,,,,"-72.6333,42.1167,-72.25,42.2667",https://umedia.lib.umn.edu/item/p16022coll230:1342,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1342/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1342,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1342/manifest.json,UMN_ALMA:9974818901301701,p16022coll230:1342,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"City of Everett, Middlesex County, Massachusetts",,English,"Forshaw, Edward A",publisher not identified,,,1917,,,,"-71.1039,42.3617,-71.0219,42.4331",https://umedia.lib.umn.edu/item/p16022coll205:496,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/496/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/496,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/496/manifest.json,UMN_ALMA:9915644310001701,p16022coll205:496,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Colton's railroad & township map of the state of New York : with parts of the adjoining states & Canada,,English,"Colton, G. Woolworth (George Woolworth), 1827-1901",G.W. & C.B. Colton & Co (New York),,Railroads,1867,,,,"-79.75,40.4667,-71.7833,45.0",https://umedia.lib.umn.edu/item/p16022coll230:1372,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1372/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1372,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1372/manifest.json,UMN_ALMA:9943468280001701,p16022coll230:1372,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Diagram of the public open spaces of the Boston Metropolitan District in 1899,,English,,Board of the Metropolitan Park Commissioners (Boston),,Open Spaces,1899,,,,"-71.1833,42.2167,-70.8,42.3833",https://umedia.lib.umn.edu/item/p16022coll230:1339,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1339/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1339,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1339/manifest.json,UMN_ALMA:9942217730001701,p16022coll230:1339,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"[Essex County, Mass.]",,English,"Walling, Henry Francis, 1825-1888","H.F. Walling (Cambridge,  Mass)",,,1850 - 1859,,,,"-71.3333,42.1667,-70.5,42.9167",https://umedia.lib.umn.edu/item/p16022coll230:1344,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1344/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1344,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1344/manifest.json,UMN_ALMA:9974819700201701,p16022coll230:1344,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Ford City, Armstrong County, Pennsylvania, 1896",,English,"Fowler, T. M. (Thaddeus Mortimer), 1842-1922","T.M. Fowler & James B. Moyer (Morrisville,  Pa)",,,1896,,,,"-79.545,40.7592,-79.5217,40.7819",https://umedia.lib.umn.edu/item/p16022coll205:478,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/478/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/478,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/478/manifest.json,UMN_ALMA:9974843903901701,p16022coll205:478,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Freight terminal map of the port of New York,,English,Irving Bank-Columbia Trust Company,"General Drafting Co (New York), 1925",,Railroad Terminals|Docks,1925,,,,"-74.1,40.55,-73.9667,40.7333",https://umedia.lib.umn.edu/item/p16022coll205:487,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/487/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/487,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/487/manifest.json,UMN_ALMA:9924309830001701,p16022coll205:487,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Geological survey of New Jersey Atlas sheet no. 21,,English,,publisher not identified,,,1906,,,,"-74.2,44.9333,-74.7667,41.4",https://umedia.lib.umn.edu/item/p16022coll230:1371,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1371/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1371,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1371/manifest.json,UMN_ALMA:9975214787501701,p16022coll230:1371,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Geological survey of New Jersey Atlas sheet no. 23,,English,,publisher not identified,,,1903,,,,"-74.3333,40.9333,-74.9,41.4",https://umedia.lib.umn.edu/item/p16022coll230:1337,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1337/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1337,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1337/manifest.json,UMN_ALMA:9975214828601701,p16022coll230:1337,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Geological survey of New Jersey Atlas sheet no. 28,,English,,publisher not identified,,,1904,,,,"-74.7667,40.0,-74.3333,40.4667",https://umedia.lib.umn.edu/item/p16022coll230:1365,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1365/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1365,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1365/manifest.json,UMN_ALMA:9975214827901701,p16022coll230:1365,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Geological survey of New Jersey. Atlas sheet no. 37,,English,,publisher not identified,,,1905,,,,"-74.0,38.8667,-74.5667,39.3333",https://umedia.lib.umn.edu/item/p16022coll230:1369,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1369/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1369,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1369/manifest.json,UMN_ALMA:9975214787101701,p16022coll230:1369,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Hackensack sheet,,English,Geological Survey of New Jersey,Geological Survey of New Jersey (Trenton N.J),,Geology,1899,,,,"-74.0667,40.85,-74.0167,40.9",https://umedia.lib.umn.edu/item/p16022coll230:1340,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1340/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1340,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1340/manifest.json,UMN_ALMA:9942227790001701,p16022coll230:1340,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Highway traffic census map showing maximum summer traffic on state highways [of New Jersey],,English,New Jersey,The State (Trenton?),,Traffic Flow,1925,,,,"-109.05,31.3167,-103.0,37.0",https://umedia.lib.umn.edu/item/p16022coll230:1362,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1362/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1362,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1362/manifest.json,UMN_ALMA:9963002080001701,p16022coll230:1362,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Historical map of Pennsylvania : showing the main points of historic interest,,English,Pennsylvania State Chamber of Commerce. State Publicity Bureau,"State Publicity Bureau of the Pennsylvania State Chamber of Commerce (Harrisburg,  Pa), 1925",,Historic Sites,1925,,,,"-80.5167,39.7167,-74.6833,42.5",https://umedia.lib.umn.edu/item/p16022coll230:1326,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1326/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1326,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1326/manifest.json,UMN_ALMA:9942911040001701,p16022coll230:1326,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Index map showing the principal river basins within the state,,English,Massachusetts. Department of Public Health,"(Boston], )",,Water Supply|Rivers,1875,,,,"-73.5,41.1833,-69.85,42.8833",https://umedia.lib.umn.edu/item/p16022coll230:1367,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1367/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1367,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1367/manifest.json,UMN_ALMA:9956465520001701,p16022coll230:1367,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
