Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates,projection
"Soil interpretive map of important farmlands, Dallas County, Alabama","Soil interpretive map of important farmlands, Dallas County, Alabama","Shows land use. ""Prepared in cooperation with Alabama Agriculture and Experiment Stations and Office of State Planning and Federal Programs utilizing Alabama Resource Information System."" Includes vicinity map. ""December 1979 base 4-R-37346.""",,98 x 72 centimeters,,English,United States. Soil Conservation Service,"The Service (Auburn, Ala.?)",,Agricultural Resources|Land Use,1980?,,,https://umedia.lib.umn.edu/item/p16022coll624:737,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/737/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/737,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/737/manifest.json,UMN_ALMA:9966071090001701,p16022coll624:737,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Alabama,United States,North America,Dallas County,W0872500 W0865000 N0324000 N0320500|Not given,
"Soil interpretive map of important farmlands, Franklin County, Alabama","Soil interpretive map of important farmlands, Franklin County, Alabama","Shows land use. ""In cooperation with Alabama Agriculture and Engineering Experiment Stations and Tennessee Valley Authority utilizing Alabama Resource Information System."" Includes vicinity map. ""December 1979 base 4-R-37118.""",,58 x 73 centimeters,,English,United States. Soil Conservation Service,"The Service (Washington, D.C.?)",,Agricultural Resources|Land Use,1981?,,,https://umedia.lib.umn.edu/item/p16022coll624:761,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/761/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/761,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/761/manifest.json,UMN_ALMA:9951376350001701,p16022coll624:761,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Alabama,United States,North America,Franklin County,W0881000 W0873500 N0343000 N0342000|Not given,
"Soil interpretive map of important farmlands, Meriwether County, Georgia","Soil interpretive map of important farmlands, Meriwether County, Georgia","Shows land use. Includes vicinity map. ""November 1979 base 4-R-37319.""",,57 x 72 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1980,,,https://umedia.lib.umn.edu/item/p16022coll624:768,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/768/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/768,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/768/manifest.json,UMN_ALMA:9966089390001701,p16022coll624:768,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,Meriwether County,,
"Soil interpretive map of important farmlands, Tift County, Georgia","Soil interpretive map of important farmlands, Tift County, Georgia","Shows land use. Includes vicinity map. ""February 1980 base 4-R-37410.""",,44 x 57 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:732,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/732/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/732,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/732/manifest.json,UMN_ALMA:9960672530001701,p16022coll624:732,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,Tift County,,
"Status of important farmlands maps as of January 1, 1984","Status of important farmlands maps as of January 1, 1984","Title in top center: Important farmlands maps.; Map prepared using automated map construction by the Cartography and Geographic Information Systems Division, SCS, Washington, D.C.; Insets: Principal Islands of Hawaii -- Alaska. Scale approximately 1:22,500,00 -- Puerto Rico and Virgin Islands. Scale approximately 1:8,200,000.",,32 x 50 centimeters,"Scale 1:10,000,000",English,,"U.S. Dept. of Agriculture, Soil Conservation Service (Washington, D.C.)",,Land Capability for Agriculture|Agricultural Resources,1984,,,https://umedia.lib.umn.edu/item/p16022coll624:940,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/940/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/940,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/940/manifest.json,UMN_ALMA:9920614390001701,p16022coll624:940,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,,United States,North America,,W1700000 W0640000 N0700000 N0190000|(W 170⁰--W 64⁰/N 70⁰--N 19⁰).,Albers equal area projection
"Steele County, Minnesota","Steele County, Minnesota",Universal Transverse Mercator projection; 1927 North American datum.; Aug. 1977.; Indexed.,,51 x 66 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington.)",,"Agricultural Resources|Land Use, Rural",1977,,,https://umedia.lib.umn.edu/item/p16022coll624:912,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/912/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/912,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/912/manifest.json,UMN_ALMA:9923349790001701,p16022coll624:912,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Steele County,-93.406784 -93.045336 44.196716 43.84812|(W 93.406784°--W 93.045336°/N 44.196716°--N 43.84812°).,
"Suffolk County, New York","Suffolk County, New York","Base source: USGS 1:100,000 county base map dated 1976; interpretations derived from soil map constructed 1975. ""Projection and 10,000-metre grid ticks, zones 18 and 19: Universal Transverse Mercator. 25,000-foot grid ticks based on New York coordinate system, Long Island zone."" Oct. 1978. Includes location map.",,102 x 122 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1978,,,https://umedia.lib.umn.edu/item/p16022coll624:715,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/715/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/715,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/715/manifest.json,UMN_ALMA:9953163470001701,p16022coll624:715,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,New York,United States,North America,Suffolk County,,
"Suffolk County, New York","Suffolk County, New York","Base source: USGS 1:100,000 county base map dated 1976; interpretations derived from soil map constructed 1975. ""Projection and 10,000-metre grid ticks, zones 18 and 19: Universal Transverse Mercator. 25,000-foot grid ticks based on New York coordinate system, Long Island zone."" Oct. 1978. Includes location map.",,102 x 122 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1978,,,https://umedia.lib.umn.edu/item/p16022coll624:729,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/729/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/729,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/729/manifest.json,UMN_ALMA:9953163470001701,p16022coll624:729,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,New York,United States,North America,Suffolk County,,
"Suwanee County, Florida, soil interpretive map of limitation for local roads and streets","Suwanee County, Florida, soil interpretive map of limitation for local roads and streets","Includes vicinity map. ""October 1979 base 4-R-37164.""",,57 x 77 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Roads|Design and Construction|Soil Mechanics,1980,,,https://umedia.lib.umn.edu/item/p16022coll624:788,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/788/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/788,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/788/manifest.json,UMN_ALMA:9942419460001701,p16022coll624:788,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Florida,United States,North America,Suwannee County,,
"Suwanee County, Florida, soil interpretive map of limitation for septic tank absorption fields","Suwanee County, Florida, soil interpretive map of limitation for septic tank absorption fields","Includes vicinity map. ""October 1979 base 4-R-37164.""",,57 x 77 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Septic Tanks,1980,,,https://umedia.lib.umn.edu/item/p16022coll624:782,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/782/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/782,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/782/manifest.json,UMN_ALMA:9932946690001701,p16022coll624:782,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Florida,United States,North America,Suwannee County,,
